qid,question_msa,gold_answer,dialect_candidate,backtranslation_msa,sub_variety,requested_model,translation_model,backtranslation_model,n_exemplars,coda,temperature
wahm_172,ما هي الخلايا الحبيبية المتعادلة؟,"أكثر أنواع  كريات الدم البيضاء, أكثر أنواع  كريات الدم البيضاء غزارة لدى الإنسان حيث تشكل ما نسبته 60-70% من كريات الدم البيضاء",إيه هي الخلايا الحبيبية المتعادلة؟,ما هي الخلايا الحبيبية المتعادلة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_173,متى تأسس مهرجان كان السينمائي؟,1946,مهرجان كان السينمائي اتأسس إمتى؟,متى تأسس مهرجان كان السينمائي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_174,من هي باولا عبدول؟,فنانة أمريكية يهودية مشهورة لوالد يهودي سوري من حلب,مين هي باولا عبدول؟,من هي باولا عبدول؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_175,من هو رائد المدرسة البنائية في علم النفس؟,فيلهلم فونت,مين رائد المدرسة البنائية في علم النفس؟,من رائد المدرسة البنائية في علم النفس؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_176,متى إندلعت الثورة  التونسية؟,17 ديسمبر 2010,إمتى اندلعت الثورة التونسية؟,متى اندلعت الثورة التونسية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_177,أين تقع  مدينة دنقلا العجوز؟,"الولاية الشمالية بالسودان, على الضفة الشرقية لنهر النيل، في الولاية الشمالية بالسودان",فين بتقع مدينة دنقلا العجوز؟,أين تقع مدينة دنقلا العجوز؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_178,متى وقعت معركة كورسك؟,مابين 5 يوليو 1943 و23 أغسطس,أمتا حصلت معركة كورسك؟,متى وقعت معركة كورسك؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_179,من كاتب كتاب المقدّمة؟,ابن خلدون,مين اللي كتب كتاب المقدمة؟,من ألّف كتاب المقدمة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_180,ما هو العمرالوسطي للإصابة بمرض سرطان عنق الرحم؟,"20 حتى 30 عام, 52 عام",إيه متوسط العمر للإصابة بمرض سرطان عنق الرحم؟,ما متوسط العمر للإصابة بسرطان عنق الرحم؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_181,ما هو اسم التفضيل؟,اسم مشتق يدل على شيئين اشتركا في صفة واحدة وزاد أحدهما على الآخر في هذه الصفة,إيه هو اسم التفضيل؟,ما اسم التفضيل؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_182,من هي الأميرة اولغا؟,أميرة روسيا الكييفية,مين هي الأميرة أولغا؟,من هي الأميرة أولغا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_183,أين تقع مدينة المهدية؟,"تونس, جنوب تونس العاصمة",مدينة المهدية موجودة فين؟,أين تقع مدينة المهدية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_184,متى تم تأسيس أكاديمية اللغة الفرنسية؟,1635,إمتى اتأسست أكاديمية اللغة الفرنسية؟,متى تأسست أكاديمية اللغة الفرنسية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_185,متى توفي محمود شوكت باشا؟,17 ديسمبر 1903م,أمتا اتوفى محمود شوكت باشا؟,متى تُوفي محمود شوكت باشا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_186,ما هو الرادار ؟,"نظام يستخدم موجات كهرومغناطيسية للتعرف على بعد وارتفاع واتجاه وسرعة الأجسام الثابتة والمتحركة, نظام يستخدم موجات كهرومغناطيسية للتعرف على بعد وارتفاع واتجاه وسرعة الأجسام الثابتة والمتحركة كالطائرات، والسفن، والعربات، وحالة الطقس، وشكل التضاريس",إيه هو الرادار؟,ما هو الرادار؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_187,أين تقع الغدد البصلية الإحليلية؟,جانبي الجزء الغشائي من الخلف من الإحليل أو مجرى البول أسفل القضيب,فين موجودة الغدد البصلية الإحليلية؟,أين توجد الغدد البصلية الإحليلية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_188,ما هو الاضطراب الاكتئابي؟,مصطلح يستخدم لوصف خليط من الحالات المرضية أو غير المرضية في الإنسان والتي يغلب عليها طابع الحزن,إيه هو الاضطراب الاكتئابي؟,ما هو الاضطراب الاكتئابي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_189,متى توفيت نبوية موسى محمد بدوية ؟,30 إبريل 1951,أمتا توفيت نبوية موسى محمد بدوية؟,متى توفيت نبوية موسى محمد بدوية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_190,في أي عام تأسست منظمة الصحة العالمية؟,7 أبريل 1948,منظمة الصحة العالمية اتأسست سنة كام؟,في أي سنة تأسست منظمة الصحة العالمية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_191,ما مهنة محمود أحمدي نِجَاد قبل الرئاسة؟,عمدةً لبلدية طهران,إيه كانت مهنة محمود أحمدي نِجَاد قبل الرئاسة؟,ما مهنة محمود أحمدي نجاد قبل الرئاسة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_192,متى تأسست المحكمة الجنائية الدولية؟,2002,إمتى اتأسست المحكمة الجنائية الدولية؟,متى تأسست المحكمة الجنائية الدولية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_193,ما هو بروتوكول التوجيه في شبكات تبديل الرزم؟,"اسم لعائلة من بروتوكولات الشبكة, اسم لعائلة من بروتوكولات الشبكة التي تُحدد مجموعة القواعد الضابطة لكيفيّة تواصل تجهيزات الشبكة، كالمُوجّهات أو العُقد مع بعضها البعض",إيه هو بروتوكول التوجيه في شبكات تبديل الرزم؟,ما هو بروتوكول التوجيه في شبكات تبديل الرزم؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_194,ما هو حديث الكساء؟,حديث نبوي، تحدَّث به رسول الإسلام محمد في فضل أهل بيته,إيه هو حديث الكساء؟,ما هو حديث الكساء؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_195,متى أنشأت استديوهات والت ديزني للرسوم المتحركة؟,16 أكتوبر من عام 1923,أمتا اتأسست استديوهات والت ديزني للرسوم المتحركة؟,متى تأسست استوديوهات والت ديزني للرسوم المتحركة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_196,من كان أول رئيس وزراء بريطانيا؟,"السير روبرت والبول, روبرت والبول",مين كان أول رئيس وزرا في بريطانيا؟,من كان أول رئيس وزراء في بريطانيا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_197,"من هو مخرج فيلم الانمي "" الاميرة مونونوكي""؟",هاياو ميازاكي,"مين مخرج فيلم الانمي "" الاميرة مونونوكي""؟",من مخرج فيلم الأنمي «الأميرة مونونوكي»؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_198,في اي محافظة عراقية توجد مدينة الرمادي؟,"محافظة الأنبار, الأنبار",مدينة الرمادي موجودة في أنهي محافظة عراقية؟,في أي محافظة عراقية تقع مدينة الرمادي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_199,ما هي أكبر شركة لصناعة المواد الاستهلاكية في العالم؟,بروكتر وغامبل,إيه أكبر شركة بتصنع المواد الاستهلاكية في العالم؟,ما أكبر شركة تُصنِّع المواد الاستهلاكية في العالم؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_200,من مقدم برنامج خواطر؟,أحمد مازن أحمد أسعد الشقيري,مين مقدم برنامج خواطر؟,من مقدّم برنامج خواطر؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_201,كم تبعد الموصل عن بغداد ؟,465 كلم,الموصل بعيدة عن بغداد قد إيه؟,كم تبعد الموصل عن بغداد؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_202,في أي عام تأسست جمعية العربية الفتاة؟,1911م,جمعية العربية الفتاة اتأسست سنة كام؟,في أي سنة تأسست جمعية العربية الفتاة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_203,كم بلغ التعداد السكاني للعراق في 2014 ؟,"37,5 مليون نسمة",وصل تعداد سكان العراق لكام في 2014؟,كم بلغ عدد سكان العراق عام 2014؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_204,ما هو الطب النَوَوِي ؟,"فرع من الطب يستعمل المواد المشعة في التصوير الطبي أو التشخيص المَرَضِيّ, هو فرع من الطب يستعمل المواد المشعة في التصوير الطبي أو التشخيص المَرَضِيّ",إيه هو الطب النووي؟,ما هو الطب النووي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_205,متى يقام مهرجان مدينة جرش؟,في يوليو من كل عام,أمتا بيتقام مهرجان مدينة جرش؟,متى يُقام مهرجان مدينة جرش؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_206,ما هي مساحة إمارة الفجيرة؟,1165 كم مربعاً,مساحة إمارة الفجيرة قد إيه؟,كم تبلغ مساحة إمارة الفجيرة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_207,ما هي رياضة تشي كونغ؟,تقوم على نظام شامل لتنسيق الجسم بالحركة والتنفس والتأمل كوسيلة فعالة للحفاظ على الصحة أوالروحانيات أوالتدريب على فنون القتال,إيه هي رياضة تشي كونغ؟,ما هي رياضة تشي كونغ؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_208,أين يقع إتحاد كرة القدم لكرة القدم؟,"باريس, زيورخ",فين بيقع اتحاد كرة القدم لكرة القدم؟,أين يقع اتحاد كرة القدم لكرة القدم؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_209,أين يقع بحر إيجة؟,"أحد أفرع البحر المتوسط, بين شبه الجزيرة اليونانية والأناضول",بحر إيجة موجود فين؟,أين يقع بحر إيجة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_210,متى بدأ استخدام الإنترنت في سوريا؟,1997,إمتى بدأ استخدام الإنترنت في سوريا؟,متى بدأ استخدام الإنترنت في سوريا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_211,من هي مؤلفة الرواية الملعونة؟,أمل جرّاح,مين مؤلفة الرواية الملعونة؟,من مؤلفة الرواية الملعونة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_212,من هو أول قائد للجيش الرابع بانزر؟,إريش فون مانشتاين,مين كان أول قائد للجيش الرابع بانزر؟,من كان أول قائد لجيش البانزر الرابع؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_213,ما هي الحوزة العلمية؟,لفظ اصطلاحي للمدرسة الفقهية التابعة للمذهب الجعفري,إيه هي الحوزة العلمية؟,ما هي الحوزة العلمية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_214,بماذا عرف عمر بن عبد العزيز بن مروان بن الحكم الأموي القرشي؟,عمر الثاني,عمر بن عبد العزيز بن مروان بن الحكم الأموي القرشي كان معروف بإيه؟,بماذا كان عمر بن عبد العزيز بن مروان بن الحكم الأموي القرشي معروفًا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_215,ما هي أقدم جامعة في مدينة روما؟,"روما, جامعة لا سابينزا",إيه أقدم جامعة في مدينة روما؟,ما أقدم جامعة في مدينة روما؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_216,متى تأسست جامعة ستانفورد في الولايات المتحدة؟,1885,جامعة ستانفورد في الولايات المتحدة اتأسست إمتى؟,متى تأسست جامعة ستانفورد في الولايات المتحدة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_217,ما هو النزيف الداخلي ؟,نزيف يحدث داخل الجسم,إيه هو النزيف الداخلي؟,ما هو النزيف الداخلي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_218,متى تأسس مجلس الشورى السعودي؟,1927م,إمتى اتأسس مجلس الشورى السعودي؟,متى تأسس مجلس الشورى السعودي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_219,من هو مخترع الإطار المطاط؟,جون بويد دنلوب,مين اخترع الإطار المطاطي؟,من اخترع الإطار المطاطي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_220,متى بدأت الأزمة الإقتصادية باليونان؟,أبريل 2010,أمتا بدأت الأزمة الاقتصادية في اليونان؟,متى بدأت الأزمة الاقتصادية في اليونان؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_221,ما هي نظرية التشغيل الذاتي؟,نظرية تهتم بتعريف ودراسة خواص الآلات الحاسوبية المجرّدة,إيه هي نظرية التشغيل الذاتي؟,ما هي نظرية التشغيل الذاتي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_222,أين تقع مدينة بافيا؟,"شمال إيطاليا في إقليم لومبارديا, إقليم لومبارديا",مدينة بافيا موجودة فين؟,أين تقع مدينة بافيا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_223,متى يحتفل المسيحيين بعيد رأس السنة؟,24 ديسمبر ونهار 25 ديسمبر,إمتى المسيحيين بيحتفلوا بعيد رأس السنة؟,متى يحتفل المسيحيون بعيد رأس السنة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_224,متى صدر اول جهاز العاب فيدبو من شركة سوني ؟,3 ديسمبر عام 1994,إمتى نزل أول جهاز ألعاب فيديو من شركة سوني؟,متى صدر أول جهاز ألعاب فيديو من شركة سوني؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_225,متى ولد ألبرت أينشتاين؟,"(14 مارس 1879, 14 مارس 1879",ألبرت أينشتاين اتولد إمتى؟,متى وُلد ألبرت أينشتاين؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_226,من أين تبث قناة المستقّلة؟,أطلانطيك بيرد في نفس مدار نايل سات. كانت القناة وحتى العام 2012 تبث عبر القمرين الصناعيين عرب سات، هوت بيرد,قناة المستقلة بتبث منين؟,من أين تبث قناة المستقلة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_227,ما هي حرب الخنادق؟,شكل من أشكال الحرب يأخذ المقاتلون مواقع محصّنة وتكون خطوط القتال جامدة وممتده كالخنادق لذلك سميت بحرب الخنادق,إيه هي حرب الخنادق؟,ما هي حرب الخنادق؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_228,ما هي الأصول غير الملموسة؟,أحد العوامل المساهمة في تحديد التفاوت بين قيمة الشركة حسب السجلات المحاسبية الخاصة بها وقيمة الشركة حسب قيمتها السوقية,إيه هي الأصول غير الملموسة؟,ما هي الأصول غير الملموسة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_229,متى تمّ إحتلال سوريا من قبل فرنسا؟,1922,إمتى فرنسا احتلت سوريا؟,متى احتلت فرنسا سوريا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_230,متى تمرد الإخوان ضد ملك مملكة الحجاز ؟,1926,أمتا تمرد الإخوان على ملك مملكة الحجاز؟,متى تمرد الإخوان على ملك مملكة الحجاز؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_231,ما هو مجمع الكرادلة؟,"الهيئة الجامعة لكافة الكرادلة الناخبين - أي أقل من ثمانين عام - في الكنيسة الكاثوليكية. ويشكل أعلى هيئة استشارية في الكرسي الرسولي, الهيئة الجامعة لكافة الكرادلة الناخبين - أي أقل من ثمانين عام - في الكنيسة الكاثوليكية",إيه هو مجمع الكرادلة؟,ما هو مجمع الكرادلة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_232,متى تولى محمد جواد ظریف وزارة الخارجية الايرانية؟,"15 أغسطس 2013, أغسطس 2013",أمتا محمد جواد ظریف مسك وزارة الخارجية الايرانية؟,متى تولّى محمد جواد ظريف وزارة الخارجية الإيرانية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_233,اين يقغ مضيق باب المندب ؟,يصل البحر الأحمر بخليج عدن وبحر العرب,فين بيقع مضيق باب المندب؟,أين يقع مضيق باب المندب؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_234,من هو كاتب قصة (بائعة الكبريت)؟,هانس كريستيان أندرسن,مين اللي كتب قصة (بائعة الكبريت)؟,من الذي كتب قصة «بائعة الكبريت»؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_235,متى تأسست شركة الطائرات الأمريكية بوينغ؟,15 يوليو 1916,شركة الطيارات الأمريكية بوينغ اتأسست إمتى؟,متى تأسست شركة الطائرات الأمريكية بوينغ؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_236,متى تم تأسيس أول دور عرض أزياء حول العالم؟,1911,أمتا اتأسست أول دور عرض أزياء في العالم؟,متى تأسست أول دور عرض أزياء في العالم؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_237,أين يقع خليج غينيا؟,"الساحل جنوب الغربي لأفريقيا في المحيط الأطلسي, المحيط الأطلسي",خليج غينيا موجود فين؟,أين تقع خليج غينيا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_238,متى بني  جامع الزيتونة؟,"698, 698 (79 هـ)",إمتى اتبنى جامع الزيتونة؟,متى بُني جامع الزيتونة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_239,ماهي عاصمة منغوليا ؟,أولان باتور,إيه عاصمة منغوليا؟,ما عاصمة منغوليا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_240,ما هي الوان علم صربيا ؟,"الأحمر في الثلث الأعلى للعلم, ثم الأزرق, يتوسط العلم ثم اللون الأبيض في الأسفل",إيه هي ألوان علم صربيا؟,ما ألوان علم صربيا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_241,أين يقع جبل المقطم؟,"الناحية الشرقية الفسطاط والقاهرة, شرق قلعة صلاح الدين الأيوبي",جبل المقطم موجود فين؟,أين يقع جبل المقطم؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_242,متى شاركت  آيسلندا في كأس أوروبا  لكرة القدم لأول مرة؟,2016,أيسلندا شاركت في كاس أوروبا لكرة القدم لأول مرة إمتى؟,متى شاركت آيسلندا في كأس أمم أوروبا لكرة القدم لأول مرة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_243,ما هي تفاعلات الأكسدة؟,تفاعلات كيميائية يحدث فيها تغير في عدد أكسدة ذرات المواد المتفاعلة نتيجة انتقال الإلكترونات فيما بينها,إيه هي تفاعلات الأكسدة؟,ما تفاعلات الأكسدة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_244,ماهي جنسية المؤلف الموسيقي تشايكوفسكي؟,روسي,إيه جنسية المؤلف الموسيقي تشايكوفسكي؟,ما جنسية المؤلف الموسيقي تشايكوفسكي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_245,متى حصلت دولة الإمارات على استقلالها ؟,2 ديسمبر 1971,إمتى حصلت دولة الإمارات على استقلالها؟,متى حصلت دولة الإمارات على استقلالها؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_246,ما هو الكائن اللاهوائي وكم نوع له؟,الكائن الذي لا يستخدم الأوكسجين للنمو,إيه هو الكائن اللاهوائي، وليه كام نوع؟,ما هو الكائن اللاهوائي، وكم عدد أنواعه؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_247,أين تقع مدينة تل جوخة ؟,مدينة عراقية,مدينة تل جوخة موجودة فين؟,أين تقع مدينة تل جوخة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_248,ما هو الفيتو؟,حق الاعتراض على أي قرار يقدم لمجلس الأمن دون إبداء أسباب، ويمنح للأعضاء الخمس دائمي العضوية في مجلس الأمن,إيه هو الفيتو؟,ما هو حق النقض؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_249,ما هي المَشِيمَة أو الخَلاَص أو السُخْد؟,"عضو دائري مسطح الشكل يتصل بالجنين عن طريق الحبل السري في الرحم، وتخرج المشيمة من رحم الأم بعد المرحلة الثالثة من الولادة, عضو دائري مسطح الشكل يتصل بالجنين عن طريق الحبل السري في الرحم",إيه هي المشيمة أو الخلاص أو السخد؟,ما هي المشيمة أو الخلاص أو السَّخَد؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_250,ما هو تصريح 28 فبراير 1922 ؟,"تصريح اعلنته بريطانيا من طرف واحد في لندن والقاهرة في هذا التاريخ, تصريح اعلنته بريطانيا من طرف واحد في لندن والقاهرة في هذا التاريخ.[1][2] اعلنت فيه انهاء الحماية البريطانية على مصر",إيه هو تصريح 28 فبراير 1922؟,ما هو تصريح 28 فبراير 1922؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_251,ما هو تعريف المؤسسة؟,"استقرار وقيمة وانماط متكرره من السلوك كهياكل أو الات النظام الاجتماعي فهي تتحكم في سلوك مجموعة من الافراد داخل مجتمع معين, استقرار وقيمة وانماط متكرره من السلوك كهياكل أو الات النظام الاجتماعي",إيه هو تعريف المؤسسة؟,ما هو تعريف المؤسسة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_252,من هو قبريانوس القرطاجي؟,كان أسقف قرطاج (منذ عام 249 م) وأبًا وكاتبًا مسيحيًّا,مين هو قبريانوس القرطاجي؟,من هو قبريانوس القرطاجي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_253,ماهى الأورام الدبقية ؟,أكثر أورام المخ شيوعاً والأكثر عدوانيةً مقارنةً بباقي أورام المخ التي تصيب الإنسان,إيه هي الأورام الدبقية؟,ما هي الأورام الدبقية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_254,متى تاسست محطة الفضاء الدولية ؟,20 نوفمبر 1998,أمتا اتأسست محطة الفضاء الدولية؟,متى تأسست محطة الفضاء الدولية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_255,ما هو الكرينولين؟,هيكل قاسٍ يُلبَس تحت التنورة ليعطيها شكل منتفخ، وكان دارج الاستعمال في أوروبا منذ القرن السادس عشر إلى منتصف القرن التاسع عشر,إيه هو الكرينولين؟,ما هو الكرينولين؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_256,ما هي السفسطة أو السفسطائية؟,"مذهب فكري فلسفي, مذهب فكري فلسفي نشأ في اليونان إبان نهاية القرن السادس وبداية القرن الخامس ق.م في بلاد الإغريق",إيه هي السفسطة أو السفسطائية؟,ما هي السفسطة أو السفسطائية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
