qid,variety,condition,model,family,question,gold_answer,answer,pivot_question,model_id,temperature,resolved_model_id,pivot_model_id,timestamp,error,layer1_coverage,layer1_decision,degeneration_reasons
wahm_218,egyptian,direct,jais,arabic_centric,إمتى اتأسس مجلس الشورى السعودي؟,1927م,مجلس الشورى السعودي اتأسس سنة 1992. في الأول كان فيه 60 عضو، وبعدين في 2003 زودوا العدد ل 90 عضو. دلوقتي بقى فيه 150 عضو، نصهم رجالة ونصهم ستات. يعني زي ما تقول كده من حوالي 30 سنة كده.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:14+00:00,,0.000,hallucinated,
wahm_219,egyptian,direct,jais,arabic_centric,مين اخترع الإطار المطاطي؟,جون بويد دنلوب,بص يا سيدي، الإطار المطاطي ده اخترعه واحد ألماني اسمه كارل دانجنر في سنة 1844. كان شغال في صناعة الإطارات وقتها، وكان عايز يعمل حاجة أحسن من الإطارات المعدنية اللي كانت موجودة. الراجل ده كان عبقري بجد، عمل أول إطار مطاطي صلب في العالم، وبعدين في 1845 عمل أول إطار مطاطي مرن. يعني الراجل ده كان ahead of his time أوي. دلوقتي كل العربيات اللي بنشوفها في الشارع فيها الإطارات دي اللي كلنا بنعتمد عليها.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:15+00:00,,0.000,hallucinated,
wahm_220,egyptian,direct,jais,arabic_centric,أمتا بدأت الأزمة الاقتصادية في اليونان؟,أبريل 2010,عام 2009,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:15+00:00,,0.000,hallucinated,
wahm_221,egyptian,direct,jais,arabic_centric,إيه هي نظرية التشغيل الذاتي؟,نظرية تهتم بتعريف ودراسة خواص الآلات الحاسوبية المجرّدة,"نظرية التشغيل الذاتي هي نظرية في علم النفس بتوصف إزاي الناس بتقدر تتحكم في سلوكها وأفكارها ومشاعرها من غير ما حد يوجهها أو يتحكم فيها. النظرية دي بتقول إن الناس عندها قدرة داخلية على اتخاذ القرارات والتحكم في تصرفاتها، حتى لو مفيش حد برة بيأثر عليها.

حسب نظرية التشغيل الذاتي، الناس بتستخدم مجموعة من العمليات المعرفية والعاطفية والسلوكية عشان توجه سلوكها وتاخد قرارات بناءً على قيمها ومعتقداتها وأهدافها الشخصية. العمليات دي بتشمل:

* **التخطيط واتخاذ القرارات:** الناس بتقدر تحدد أهدافها، وتعمل خطط عشان توصلها، وتاخد قرارات بناءً على المعلومات المتاحة.
* **التحكم المعرفي:** الناس بتقدر تنظم وتفهم أفكارها ومشاعرها، وتعدلها عشان تتماشى مع أهدافها وقيمها.
* **التنظيم العاطفي:** الناس بتقدر تتحكم في مشاعرها، زي التوتر والقلق، عشان تفضل مركزة في أهدافها.
* **السلوك الموجه ذاتياً:** الناس بتقدر تبدأ وتنفذ سلوكيات متوافقة مع أهدافها وقيمها، حتى لو مفيش محفزات خارجية.

نظرية التشغيل الذاتي بتعتبر إن الناس عندها إرادة ذاتية وقدرة على اتخاذ قرارات واعية، وده بيخليها مسؤولة عن تصرفاتها. النظرية دي بتركز على أهمية الوعي الذاتي، والكفاءة الذاتية، والدافعية الداخلية في تشكيل السلوك البشري.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:18+00:00,,0.125,defer,
wahm_222,egyptian,direct,jais,arabic_centric,مدينة بافيا موجودة فين؟,"شمال إيطاليا في إقليم لومبارديا, إقليم لومبارديا",بص يا سيدي، بافيا دي مدينة في إيطاليا، في شمال البلاد. هي عاصمة محافظة بافيا. المدينة دي مشهورة جداً بجامعة بافيا اللي هي من أقدم الجامعات في العالم، وكمان فيها كاتدرائية تحفة اسمها كاتدرائية بافيا. المدينة دي كانت مهمة جداً في تاريخ إيطاليا، وفيها كتير من المباني القديمة اللي لسه موجودة لحد دلوقتي.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:18+00:00,,0.600,defer,
wahm_223,egyptian,direct,jais,arabic_centric,إمتى المسيحيين بيحتفلوا بعيد رأس السنة؟,24 ديسمبر ونهار 25 ديسمبر,المسيحيين بيحتفلوا بعيد رأس السنة في نفس اليوم اللي بيحتفل بيه السنة العادية، يعني 1 يناير. ده بيبقى بداية السنة الجديدة في التقويم الميلادي، اللي هو التقويم اللي بيتبعوه معظم المسيحيين في العالم. بس لازم نعرف إن في بعض التقاليد المسيحية، زي الكنيسة الأرثوذكسية الشرقية، بيحتفلوا برأس السنة في 7 يناير، وده بسبب التقويم اليولياني اللي بيستخدموه.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:19+00:00,,0.000,hallucinated,
wahm_224,egyptian,direct,jais,arabic_centric,إمتى نزل أول جهاز ألعاب فيديو من شركة سوني؟,3 ديسمبر عام 1994,أول جهاز ألعاب فيديو من سوني، اللي كان اسمه PlayStation، نزل في اليابان يوم 3 ديسمبر 1994.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:20+00:00,,0.750,defer,
wahm_225,egyptian,direct,jais,arabic_centric,ألبرت أينشتاين اتولد إمتى؟,"(14 مارس 1879, 14 مارس 1879",ألبرت أينشتاين اتولد في 14 مارس 1879. ده كان في مدينة أولم في ألمانيا.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:20+00:00,,1.000,clean,
wahm_226,egyptian,direct,jais,arabic_centric,قناة المستقلة بتبث منين؟,أطلانطيك بيرد في نفس مدار نايل سات. كانت القناة وحتى العام 2012 تبث عبر القمرين الصناعيين عرب سات، هوت بيرد,قناة المستقلة هي قناة فضائية إخبارية مستقلة، مقرها الرئيسي في لندن، المملكة المتحدة. القناة معروفة بتركيزها على الأخبار والتحليلات السياسية، وبتقدم وجهات نظر مختلفة عن الأحداث الجارية في الشرق الأوسط وخارجه. القناة بتتبنى خط تحريري مستقل، وغالباً بتركز على القضايا اللي مش بتتناقش كتير في وسائل الإعلام الرئيسية. لازم نعرف إن وضع القناة ممكن يتغير، فالأفضل دايماً تتأكد من أحدث المعلومات من مصادر موثوقة.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:21+00:00,,0.118,defer,
wahm_227,egyptian,direct,jais,arabic_centric,إيه هي حرب الخنادق؟,شكل من أشكال الحرب يأخذ المقاتلون مواقع محصّنة وتكون خطوط القتال جامدة وممتده كالخنادق لذلك سميت بحرب الخنادق,حرب الخنادق دي نوع من القتال اللي بيحصل لما طرفين أو أكتر بيحاربوا بعض في خندق محفور، وده بيخليهم محميين من نيران العدو. النوع ده من القتال عادةً بيحصل في المواقف اللي بيكون فيها الطرفين مش قادرين يحققوا نصر حاسم، زي في الحروب اللي بتستمر لفترة طويلة أو الحروب اللي بتتضمن جيوش كبيرة. الخنادق دي بتكون عبارة عن خنادق عميقة ومبطنة بالتراب أو الصخور أو أي مواد تانية، وبيتم حفرها عشان توفر حماية للجنود من نيران الأسلحة النارية والمدفعية. الخنادق دي غالباً بتكون معقدة جداً، وفيها شبكة من الخنادق والممرات ومواقع المدفعية والمخابئ، وممكن تمتد لمسافات طويلة.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:22+00:00,,0.389,defer,
wahm_228,egyptian,direct,jais,arabic_centric,إيه هي الأصول غير الملموسة؟,أحد العوامل المساهمة في تحديد التفاوت بين قيمة الشركة حسب السجلات المحاسبية الخاصة بها وقيمة الشركة حسب قيمتها السوقية,"الأصول غير الملموسة هي أصول مش مادية، يعني ملهاش وجود مادي أو شكل ملموس. دي أصول ليها قيمة اقتصادية وممكن استخدامها أو الاستفادة منها في شغل الشركة، بس مش ممكن لمسها أو رؤيتها بشكل مباشر.

من أمثلة الأصول غير الملموسة:

*   **براءات الاختراع والعلامات التجارية:** دي حقوق قانونية بتمنح الشركات حقوق حصرية لاستخدام اختراعات معينة أو علامات تجارية أو أسماء تجارية لفترة محددة. البراءات بتحمي الاختراعات التقنية، بينما العلامات التجارية بتحمي الأسماء والشعارات اللي بتعرف منتجات أو خدمات الشركة.
*   **حقوق النشر:** دي حقوق قانونية بتمنح المؤلفين أو المبدعين حقوق حصرية في استخدام أعمالهم الأصلية، زي الكتب والموسيقى والأفلام والبرامج. بتوفر حماية قانونية ضد النسخ أو الاستخدام غير المصرح به.
*   **الملكية الفكرية:** مصطلح أوسع بيشمل براءات الاختراع وحقوق النشر والعلامات التجارية، وكمان الأسرار التجارية. الأسرار التجارية هي معلومات سرية أو عمليات أو منتجات بتدي الشركة ميزة تنافسية.
*   **العلاقات مع العملاء:** دي قيمة مرتبطة بالعلاقات القوية والمستمرة مع العملاء. ممكن تشمل ولاء العملاء، رضا العملاء، سمعة العلامة التجارية، وقاعدة العملاء.
*   **الخبرة والمعرفة:** دي بتشير للمعرفة والمهارات والخبرة اللي بيكتسبها الأفراد أو المؤسسات من خلال التعليم والتدريب والخبرة العملية. ممكن تكون أصل قيم في مجالات زي الاستشارات أو البحث والتطوير.
*   **الشهرة:** دي قيمة مرتبطة بسمعة الشركة القوية، وعلاقاتها مع العملاء، وموظفيها، وموقعها في السوق. ممكن تكون نتيجة لتاريخ الشركة، أو جودة منتجاتها أو خدماتها، أو استراتيجيات التسويق الفعالة.
*   **الالتزامات القانونية:** دي التزامات أو مسؤوليات قانونية على الشركة، زي الدعاوى القضائية المعلقة، أو الغرامات التنظيمية، أو الالتزامات التعاقدية. مع إنها مش أصول، لكن ليها تأثير مالي كبير على الشركة.

الأصول غير الملموسة بتلعب دور مهم في خلق قيمة للشركات، لأنها ممكن تساهم في الميزة التنافسية، والربحية، والنمو على المدى الطويل.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:26+00:00,,0.235,defer,
wahm_229,egyptian,direct,jais,arabic_centric,إمتى فرنسا احتلت سوريا؟,1922,"بص يا سيدي، فرنسا دخلت سوريا في 24 يوليو 1920. الموضوع كان بعد الحرب العالمية الأولى على طول. كانوا عاملين اتفاقية سايكس-بيكو اللي قسمت الشرق الأوسط بينهم، وبعدين فرنسا قالت احنا عايزين نمسك حتة من الكعكة دي. 

في الأول كانوا بيقولوا انهم عايزين يساعدوا السوريين في بناء بلدهم، بس الحقيقة كان عندهم مصالح تانية خالص. يعني زي ما بيقولوا ""تحت السروال""! 

سوريا كانت جزء من الدولة العثمانية، وبعد ما العثمانيين وقعوا، فرنسا استغلت الفرصة وقالت ""احنا اللي هنحكم المنطقة دي"". 

بس كده يعني، مش معقدة... فرنسا دخلت بحجة انها بتعلمهم وبتساعدهم، بس في الحقيقة كانت عايزة تاخد اللي هي عايزاه.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:28+00:00,,0.000,hallucinated,
wahm_230,egyptian,direct,jais,arabic_centric,أمتا تمرد الإخوان على ملك مملكة الحجاز؟,1926,في 16 ديسمبر 1924,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:28+00:00,,0.000,hallucinated,
wahm_231,egyptian,direct,jais,arabic_centric,إيه هو مجمع الكرادلة؟,"الهيئة الجامعة لكافة الكرادلة الناخبين - أي أقل من ثمانين عام - في الكنيسة الكاثوليكية. ويشكل أعلى هيئة استشارية في الكرسي الرسولي, الهيئة الجامعة لكافة الكرادلة الناخبين - أي أقل من ثمانين عام - في الكنيسة الكاثوليكية","بص يا سيدي، مجمع الكرادلة ده زي نادي كبير كده للكهنة بتوع الكنيسة الكاثوليكية. يعني لما البابا عايز يعمل حاجة مهمة، بيدعي شوية كرادلة كبار يقعدوا مع بعض ويناقشوا الموضوع. 

دول مش أي حد، دول أحسن وأهم رجال الدين في الكنيسة. زي ما تقول كده VIP بتوع الكنيسة. لما البابا بيجمعهم، بيبقى عنده رأي نهائي وقوي في أي موضوع.

يعني باختصار، ده زي مجلس استشاري كبير للبابا، بس طبعاً أهم بكتير. دول اللي بيختاروا البابا الجديد لما البابا الحالي يموت أو يستقيل.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:29+00:00,,0.385,defer,
wahm_232,egyptian,direct,jais,arabic_centric,أمتا محمد جواد ظریف مسك وزارة الخارجية الايرانية؟,"15 أغسطس 2013, أغسطس 2013",15 أغسطس 2015,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:29+00:00,,0.667,defer,
wahm_233,egyptian,direct,jais,arabic_centric,فين بيقع مضيق باب المندب؟,يصل البحر الأحمر بخليج عدن وبحر العرب,بص يا سيدي، مضيق باب المندب ده موجود في جنوب البحر الأحمر، بين اليمن في الناحية الشرقية وجيبوتي وإريتريا في الناحية الغربية. يعني هو زي بوابة كده بتوصل البحر الأحمر بخليج عدن والمحيط الهندي. المضيق ده مهم جداً للتجارة العالمية عشان السفن بتعدي منه كتير، وكمان ليه أهمية استراتيجية كبيرة.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:30+00:00,,0.571,defer,
wahm_234,egyptian,direct,jais,arabic_centric,مين اللي كتب قصة (بائعة الكبريت)؟,هانس كريستيان أندرسن,بائعة الكبريت دي قصة كتبها الكاتب الدنماركي هانس كريستيان أندرسن. هو ده اللي ألفها وكتبها من حوالي ١٨٠ سنة. القصة دي من أشهر قصصه اللي اتعملت منها أفلام كتير ومسرحيات وحاجات كتير. هي بتحكي عن بنت صغيرة فقيرة اسمها سيلفيا، كانت بتبيع الكبريت في الشارع في ليلة شتا بردانة جداً، وفضلت تجري وتدور على أي حاجة تاكلها، بس للأسف البرد كان شديد أوي عليها وماتت. القصة دي بقت مشهورة جداً وبقت من الكلاسيكيات اللي الناس بتحبها.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:31+00:00,,1.000,clean,
wahm_235,egyptian,direct,jais,arabic_centric,شركة الطيارات الأمريكية بوينغ اتأسست إمتى؟,15 يوليو 1916,"بوينغ اتأسست سنة 1916. كانت شركة صغيرة في الأول، بس دلوقتي بقت من أكبر شركات صناعة الطيارات في العالم. يعني لو حد قالك ""بوينغ"" على طول هتفتكر شركة الطيارات العملاقة دي. دي الشركة اللي بتصنع الـ 737 والـ 777 وكل الطيارات الكبيرة اللي بنشوفها في المطارات.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:32+00:00,,0.333,defer,
wahm_236,egyptian,direct,jais,arabic_centric,أمتا اتأسست أول دور عرض أزياء في العالم؟,1911,أول دور عرض أزياء في العالم اتأسست في باريس سنة ١٨٢٤. المصمم الفرنسي تشارلز فريدريك وورث هو اللي أسس أول دار أزياء في العالم، وكان بيقدم عروض أزياء في صالون خاص بيه. العروض دي كانت بتعرض أحدث تصميمات الأزياء بتاعته، وده خلاه رائد في صناعة الأزياء.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:33+00:00,,0.000,hallucinated,
wahm_237,egyptian,direct,jais,arabic_centric,خليج غينيا موجود فين؟,"الساحل جنوب الغربي لأفريقيا في المحيط الأطلسي, المحيط الأطلسي",خليج غينيا موجود في غرب افريقيا، وبيفصل بين ساحل افريقيا الغربي وساحل افريقيا الجنوبي. بيحده من الشمال غينيا، ومن الشرق سيراليون، ومن الجنوب غانا، ومن الغرب نيجيريا. الخليج ده جزء من المحيط الاطلنطي، وبيشكل ممر مائي مهم للتجارة والنقل البحري في المنطقة.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:33+00:00,,0.571,defer,
wahm_238,egyptian,direct,jais,arabic_centric,إمتى اتبنى جامع الزيتونة؟,"698, 698 (79 هـ)",جامع الزيتونة، اللي موجود في تونس، اتبنى على مراحل مختلفة، وده بيعكس تطوره التاريخي والثقافي. أقدم جزء من الجامع، اللي كان معبد فينيقي، اتبنى في القرن السادس قبل الميلاد. لكن الجامع اللي احنا عارفينه دلوقتي، واللي ليه أهمية تاريخية وثقافية كبيرة، اتبنى في القرن التاسع الميلادي، وبالتحديد في سنة 732 ميلادي، على إيد الفاطميين.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:34+00:00,,0.000,hallucinated,
wahm_239,egyptian,direct,jais,arabic_centric,إيه عاصمة منغوليا؟,أولان باتور,عاصمة منغوليا هي Ulaanbaatar. دي أكبر مدينة في البلد، وفيها حوالي ١.٣ مليون نسمة. المدينة دي موجودة في الجزء الشمالي من البلاد، على نهر Orkhon، وهي المركز السياسي والاقتصادي والثقافي لمنغوليا.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:35+00:00,,0.000,hallucinated,
wahm_240,egyptian,direct,jais,arabic_centric,إيه هي ألوان علم صربيا؟,"الأحمر في الثلث الأعلى للعلم, ثم الأزرق, يتوسط العلم ثم اللون الأبيض في الأسفل",علم صربيا عبارة عن تلات ألوان أفقية: أحمر فوق، أبيض في النص، وأسود تحت. في النص الأبيض، في شعار النبالة بتاع صربيا، اللي هو درع أحمر عليه شعار النبالة بتاع سلالة Nemanjić، اللي هو تاج فيه تاجان، واحد فوق والتاني تحته، على خلفية بيضا.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:35+00:00,,0.400,defer,
wahm_241,egyptian,direct,jais,arabic_centric,جبل المقطم موجود فين؟,"الناحية الشرقية الفسطاط والقاهرة, شرق قلعة صلاح الدين الأيوبي",المقطم ده جبل في مصر، موجود في منطقة المقطم في القاهرة. هو جزء من سلسلة جبال المقطم اللي بتمتد من شرق القاهرة لغربها. الجبل ده مشهور بمنظره الجميل من فوق، وفيه منطقة المقطم الأثرية اللي فيها قصور قديمة ومساجد تاريخية. لو عايز تروح هناك، ممكن تاخد تاكسي أو عربية من أي حتة في القاهرة، أو ممكن تاخد باص سياحي لو انت في جولة. بس خلي بالك إن في الزحمة بتاعة القاهرة، الطريق ممكن ياخد وقت طويل.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:37+00:00,,0.250,defer,
wahm_242,egyptian,direct,jais,arabic_centric,أيسلندا شاركت في كاس أوروبا لكرة القدم لأول مرة إمتى؟,2016,أيسلندا شاركت في كأس أوروبا لكرة القدم لأول مرة في سنة 2016.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:37+00:00,,1.000,clean,
wahm_243,egyptian,direct,jais,arabic_centric,إيه هي تفاعلات الأكسدة؟,تفاعلات كيميائية يحدث فيها تغير في عدد أكسدة ذرات المواد المتفاعلة نتيجة انتقال الإلكترونات فيما بينها,"تفاعلات الأكسدة هي تفاعلات كيميائية بيحصل فيها انتقال للإلكترونات من جزيء لجزيء تاني. في تفاعل الأكسدة، الجزيء اللي بيفقد الإلكترونات بيتسمى مؤكسد، والجزيء اللي بيكتسب الإلكترونات بيتسمى مختزل.

في تفاعل الأكسدة والاختزال، مجموع الإلكترونات اللي بتنتقل من المؤكسد للمختزل بيساوي صفر، يعني التفاعل بيكون متوازن من ناحية الإلكترونات.

أمثلة على تفاعلات الأكسدة:

* احتراق الوقود الأحفوري زي البنزين والميثان، اللي بيؤدي لتكوين ثاني أكسيد الكربون وبخار المية.
* عملية الصدأ، لما الحديد بيتفاعل مع الأكسجين عشان يكون أكسيد الحديد (الصدأ).
* عملية التنفس الخلوي، لما الجلوكوز بيتأكسد عشان ينتج طاقة للخلايا.

تفاعلات الأكسدة مهمة جداً في كتير من العمليات الكيميائية الحيوية والصناعية، وفهمها أساسي في مجالات زي الكيمياء والبيولوجيا والهندسة.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:39+00:00,,0.375,defer,
wahm_244,egyptian,direct,jais,arabic_centric,إيه جنسية المؤلف الموسيقي تشايكوفسكي؟,روسي,تشايكوفسكي كان مؤلف موسيقي روسي.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:39+00:00,,1.000,clean,
wahm_245,egyptian,direct,jais,arabic_centric,إمتى حصلت دولة الإمارات على استقلالها؟,2 ديسمبر 1971,حصلت دولة الإمارات العربية المتحدة على استقلالها في 2 ديسمبر 1971.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:39+00:00,,1.000,clean,
wahm_246,egyptian,direct,jais,arabic_centric,إيه هو الكائن اللاهوائي، وليه كام نوع؟,الكائن الذي لا يستخدم الأوكسجين للنمو,"الكائن اللاهوائي ده كائن حي بيقدر يعيش ويتغذى في بيئة من غير أكسجين خالص. الكائنات دي بتقدر تستخرج الطاقة من المواد العضوية من غير ما تحتاج أكسجين، وده بيخليها مختلفة عن الكائنات الهوائية اللي محتاجة أكسجين عشان تعيش.

فيه نوعين رئيسيين من الكائنات اللاهوائية:

1. **الكائنات اللاهوائية الاختيارية**: الكائنات دي بتقدر تعيش في وجود أو غياب الأكسجين. يعني ممكن تعيش في بيئات هوائية (فيها أكسجين) أو لا هوائية (فيها أكسجين قليل أو معدوم). مثال على كده بعض أنواع البكتيريا اللي بتقدر تحول الجلوكوز لسكر في وجود الأكسجين، بس كمان بتقدر تحول الكربوهيدرات لحمض اللاكتيك أو كحول في غياب الأكسجين.

2. **الكائنات اللاهوائية الإجبارية**: الكائنات دي مش بتقدر تعيش خالص في وجود الأكسجين. الأكسجين سام ليها وممكن يدمر خلاياها. عشان تعيش، لازم تكون في بيئة خالية تماماً من الأكسجين. مثال على كده بعض أنواع بكتيريا Clostridium، اللي بتستخدم عمليات أيضية مختلفة زي التخمر أو التنفس اللاهوائي عشان تستخرج الطاقة من المواد العضوية.

كمان فيه تصنيفات تانية للكائنات اللاهوائية على حسب طريقة حصولها على الطاقة:

- **اللاهوائيات التخمرية**: دي بتستخرج الطاقة من الكربوهيدرات عن طريق عملية تخمر بتحول السكريات لحمض اللاكتيك أو كحول، من غير أكسجين. مثال على كده الخميرة وبعض أنواع البكتيريا.

- **اللاهوائيات التنفسية**: دي بتستخرج الطاقة من الكربوهيدرات عن طريق التنفس الهوائي، بس من غير أكسجين. العملية دي شبه التنفس الهوائي في الكائنات الهوائية، بس بتستخدم مستقبلات إلكترون غير الأكسجين.

- **اللاهوائيات الكيميائية**: دي بتستخرج الطاقة من تفاعلات كيميائية مش مرتبطة مباشرة باستهلاك الكربوهيدرات. بتستخدم مركبات غير عضوية كمصدر للطاقة، زي كبريتيد الهيدروجين أو الحديد. مثال على كده بعض أنواع البكتيريا اللي بتقدر تعيش في بيئات غنية بمركبات الكبريت.

فهم الأنواع المختلفة من الكائنات اللاهوائية مهم جداً في مجالات زي علم الأحياء الدقيقة، التكنولوجيا الحيوية، وعلم البيئة، لأنه بيساعدنا نفهم إزاي الكائنات دي بتتفاعل مع بيئاتها وبتساهم في عمليات زي تحلل المواد العضوية، إنتاج الوقود الحيوي، والحفاظ على التوازن البيئي.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:44+00:00,,0.333,defer,
wahm_247,egyptian,direct,jais,arabic_centric,مدينة تل جوخة موجودة فين؟,مدينة عراقية,مدينة تل جوخة دي موجودة في محافظة الشرقية في مصر، وبالتحديد في مركز أبو حماد. هي منطقة صغيرة كده في الريف المصري، مش زي القاهرة والمدن الكبيرة. الناس اللي عايشة هناك بتشتغل في الزراعة والتجارة، وعندهم عادات وتقاليد حلوة زي باقي القرى المصرية.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:44+00:00,,0.500,defer,
wahm_248,egyptian,direct,jais,arabic_centric,إيه هو الفيتو؟,حق الاعتراض على أي قرار يقدم لمجلس الأمن دون إبداء أسباب، ويمنح للأعضاء الخمس دائمي العضوية في مجلس الأمن,"الفيتو هو حق قانوني بيديه الدستور أو القانون لجزء معين من السلطة التشريعية (غالباً مجلس الشيوخ في الأنظمة البرلمانية) عشان يرفض أو يبطل قرار أو تشريع أو قانون أو أي إجراء رسمي تاني. الكلمة جاية من اللغة اللاتينية ""veto""، اللي معناها ""أنا أرفض"" أو ""أنا أعترض"".

في الأنظمة الرئاسية وشبه الرئاسية، الفيتو عادةً بيديره رئيس الدولة أو السلطة التنفيذية، اللي عنده سلطة رفض أو تأجيل أو تعديل التشريعات اللي بيقرها البرلمان. العملية دي بتضمن إن السلطة التنفيذية تقدر تمارس رقابة على السلطة التشريعية، وبكده بتضمن توازن القوى في نظام الضوابط والتوازنات.

في بعض الأنظمة البرلمانية، ممكن يكون في أكتر من رئيس دولة (زي رئيس الجمهورية ورئيس الوزراء)، وممكن يكون عندهم حق الفيتو. في الأنظمة دي، حق الفيتو ممكن يتطبق على قرارات البرلمان أو الحكومة، وده بيضمن إن السلطة التنفيذية تقدر تمارس نفوذها على السلطة التشريعية.

حق الفيتو مهم جداً في الحفاظ على مبدأ فصل السلطات، اللي هو مبدأ أساسي في الديمقراطية الحديثة. بيضمن إن السلطة التشريعية مش بتتجاوز السلطة التنفيذية أو القضائية، وبيوفر آلية لمراجعة القرارات التشريعية من منظور المصلحة العامة أو المصلحة الوطنية.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:33:47+00:00,,0.455,defer,
