qid,variety,condition,model,family,question,gold_answer,answer,pivot_question,model_id,temperature,resolved_model_id,pivot_model_id,timestamp,error,layer1_coverage,layer1_decision,degeneration_reasons,layer2_hallucination_probability,combined_decision,combined_label
wahm_129,levantine,direct,fanar,arabic_centric,مين الفريق اللي فاز بكأس العالم 1998؟,فرنسا,"مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم 1998؟
مين الفريق اللي فاز بكأس العالم",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:15+00:00,,0.000,hallucinated,,,hallucinated,1
wahm_130,levantine,direct,fanar,arabic_centric,شو هي تقنية النانو؟,"العلم الذي يهتم بدراسة معالجة المادة على المقياس الذري والجزيئي, هي العلم الذي يهتم بدراسة معالجة المادة على المقياس الذري والجزيئي","- منتديات دريم سوفت
شو هي تقنية النانو؟
تقنية النانو هي تقنية جديدة في مجال التكنولوجيا، وهي عبارة عن دراسة وتصنيع المواد والمنتجات التي تتراوح أبعادها بين 1 إلى 100 نانومتر، حيث أن النانومتر هو جزء من المليار من المتر، أي أن النانومتر يساوي 10-9 من المتر، وتقنية النانو هي تقنية جديدة في مجال التكنولوجيا، وهي عبارة عن دراسة وتصنيع المواد والمنتجات التي تتراوح أبعادها بين 1 إلى 100 نانومتر، حيث أن النانومتر هو جزء من المليار من المتر، أي أن النانومتر يساوي 10-9 من المتر، وتقنية النانو هي تقنية جديدة في مجال التكنولوجيا، وهي عبارة عن دراسة وتصنيع المواد والمنتجات التي تتراوح أبعادها بين 1 إلى 100 نانومتر، حيث أن النانومتر هو جزء من المليار من المتر، أي أن النانومتر يساوي 10-9 من المتر، وتقنية النانو هي تقنية جديدة في مجال التكنولوجيا، وهي عبارة عن دراسة وتصنيع المواد والمنتجات التي تتراوح أبعادها بين 1 إلى 100 نانومتر، حيث أن النانومتر هو جزء من المليار من المتر، أي أن النانومتر يساوي 10-9 من المتر، وتقنية النانو هي تقنية جديدة في مجال التكنولوجيا، وهي عبارة عن دراسة وتصنيع المواد والمنتجات التي تتراوح أبعادها بين 1 إلى 100 نانومتر، حيث أن النانومتر هو جزء من المليار من المتر، أي أن النانومتر يساوي 10-9 من المتر، وتقنية النانو هي تقنية جديدة في مجال التكنولوجيا، وهي عبارة عن دراسة وتصنيع المواد والمنتجات التي تتراوح أبعادها بين 1 إلى 100 نانومتر، حيث أن النانومتر هو جزء من المليار من المتر، أي أن النانومتر يساوي 10-9 من المتر، وتقنية الن",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:15+00:00,,0.182,defer,,0.957044,hallucinated,1
wahm_131,levantine,direct,fanar,arabic_centric,وين ولدت هيلينا بتروفنا بلافاتسكي؟,إقليم أيكانزينسلاف,"أ. سانت بطرسبرغ
ب. كراسنودار
ج. موسكو
د. ساراتوف
الإجابة: أ10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:15+00:00,,0.000,hallucinated,,,hallucinated,1
wahm_132,levantine,direct,fanar,arabic_centric,شو هي دلتا النيل؟,"شمال مصر, دلتا تكونت في شمال مصر (الوجه البحري) حيث يتفرع النيل إلى فرعين يصبان في البحر المتوسط",دلتا النيل هي منطقة تقع في شمال مصر، وتعتبر من أهم المناطق في مصر، حيث أنها تحتوي على العديد من الأماكن السياحية والآثار التاريخية، كما أنها تحتوي على العديد من المزارع والمحاصيل الزراعية، وتعتبر دلتا النيل من أهم المناطق في مصر، حيث أنها تحتوي على العديد من الأماكن السياحية والآثار التاريخية، كما أنها تحتوي على العديد من المزارع والمحاصيل الزراعية، وتعتبر دلتا النيل من أهم المناطق في مصر، حيث أنها تحتوي على العديد من الأماكن السياحية والآثار التاريخية، كما أنها تحتوي على العديد من المزارع والمحاصيل الزراعية، وتعتبر دلتا النيل من أهم المناطق في مصر، حيث أنها تحتوي على العديد من الأماكن السياحية والآثار التاريخية، كما أنها تحتوي على العديد من المزارع والمحاصيل الزراعية، وتعتبر دلتا النيل من أهم المناطق في مصر، حيث أنها تحتوي على العديد من الأماكن السياحية والآثار التاريخية، كما أنها تحتوي على العديد من المزارع والمحاصيل الزراعية، وتعتبر دلتا النيل من أهم المناطق في مصر، حيث أنها تحتوي على العديد من الأماكن السياحية والآثار التاريخية، كما أنها تحتوي على العديد من المزارع والمحاصيل الزراعية، وتعتبر دلتا النيل من أهم المناطق في مصر، حيث أنها تحتوي على العديد من الأماكن السياحية والآثار التاريخية، كما أنها تحتوي على العديد من المزارع والمحاصيل الزراعية، وتعتبر دلتا النيل من أهم المناطق في مصر، حيث أنها تحتوي على العديد من الأماكن السياحية والآثار التاريخية، كما أنها تحتوي على العديد من المزارع والمحاصيل الزراعية، وتعتبر دلتا النيل من أهم المناطق في مصر، حيث أنها تحتوي على العديد من الأماكن السياحية والآثار التاريخية، كما أنها تحتوي على العديد من المزارع والمحاصيل الزراعية، وتعتبر دلتا النيل من أهم المناطق في مصر، حيث أنها تحتوي على العديد من الأماكن السياحية والآثار التاريخية، كما أنها تحتوي على العديد من المزارع والمحاصيل الزراعية، وتعتبر دلتا النيل من أهم المناطق في مصر، حيث أنها تحتوي على العديد من الأماكن السياحية والآثار التاريخية، كما أنها تحتوي على العديد من المزارع والمحاصيل الز,,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:15+00:00,,1.000,clean,,,clean,0
wahm_133,levantine,direct,fanar,arabic_centric,أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟,جهاز التنفس,"أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن نقل الأوكسيجين؟
أي عضو بالجسم مسؤول عن",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:15+00:00,,0.000,hallucinated,,,hallucinated,1
wahm_134,levantine,direct,fanar,arabic_centric,وين موجودة جزيرة بوكيت؟,جنوب تايلاند,"تقع جزيرة بوكيت في جنوب تايلاند، وتعتبر أكبر جزيرة في البلاد، وتقع على بعد حوالي 800 كيلومتر جنوب العاصمة بانكوك.
تتميز جزيرة بوكيت بمناخ استوائي رطب، وتتمتع بجو حار ورطب طوال العام، مع موسم جاف من نوفمبر إلى أبريل، وموسم ممطر من مايو إلى أكتوبر.
تتميز جزيرة بوكيت بوجود العديد من الشواطئ الجميلة والخلابة، مثل شاطئ باتونج وشاطئ كاتا وشاطئ كاواي، والتي تعتبر من أشهر الشواطئ في تايلاند.
تتميز جزيرة بوكيت بوجود العديد من المعالم السياحية، مثل معبد بوذا الكبير ومعبد تشالونج ومعبد وات تشالونج، والتي تعتبر من أشهر المعالم السياحية في تايلاند.
تتميز جزيرة بوكيت بوجود العديد من الفنادق والمنتجعات الفاخرة، والتي توفر إقامة مريحة وممتعة للزوار.
تتميز جزيرة بوكيت بوجود العديد من المطاعم والمقاهي التي تقدم أشهى المأكولات التايلاندية والعالمية.
تتميز جزيرة بوكيت بوجود العديد من الأنشطة الترفيهية، مثل ركوب الأمواج والغوص والغطس والرحلات البحرية.
تتميز جزيرة بوكيت بوجود العديد من الأسواق والمحلات التجارية التي تقدم منتجات محلية وعالمية.
تتميز جزيرة بوكيت بوجود العديد من المهرجانات والاحتفالات، مثل مهرجان بوكيت الدولي ومهرجان بوكيت للفنون.
تتميز جزيرة بوكيت بوجود العديد من المرافق الترفيهية، مثل الملاهي والحدائق والمتنزهات.
تتميز جزيرة بوكيت بوجود العديد من المرافق الصحية، مثل المنتجعات الصحية والعيادات الطبية.
تتميز جزيرة بوكيت بوجود العديد من المرافق الرياضية، مثل ملاعب الجولف وملاعب التنس وملاعب كرة القدم.
تتميز جزيرة بوكيت بوجود العديد من المرافق التعليمية، مثل المدارس والجامعات.
تتميز جزيرة بوكيت بوجود العديد من المرافق الثقافية، مثل المتاحف والمعارض الفنية.",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:15+00:00,,1.000,clean,,,clean,0
wahm_135,levantine,direct,fanar,arabic_centric,شو أصل اللغة المجرية؟,"تنتمي المجرية إلى مجموعة اللغات الأوغرية، وهذه المجموعة تنتمي إلى عائلة اللغات الأورالية, لأوغرية",اللغة المجرية هي لغة أورالية، وتتحدث بها غالبية سكان المجر، وتعتبر اللغة الرسمية في المجر، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو اللغات الرومانسية أو اللغات الجرمانية، وتعتبر اللغة المجرية من اللغات التي لا توجد لها علاقة باللغات السلافية أو الل,,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:15+00:00,,0.333,defer,,0.882598,hallucinated,1
wahm_136,levantine,direct,fanar,arabic_centric,شو بيسموا الغدة التناسلية الأنثوية؟,المبيضان,"شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو بيسموا الغدة التناسلية الأنثوية؟
شو",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:15+00:00,,0.000,hallucinated,,,hallucinated,1
wahm_137,levantine,direct,fanar,arabic_centric,شو هو العليق المقدس؟,"شجيرة معمرة  شائكة من فصيلة الوردية, شجيرة معمرة  شائكة من فصيلة الوردية، كثيفة الأوراق","العليق المقدس هو نبات عشبي معمر ينتمي إلى الفصيلة الوردية، ويُعرف أيضًا باسم العليق الأسود أو العليق البري. يُزرع العليق المقدس في العديد من البلدان حول العالم، ويتميز بزهوره الجميلة وأوراقه الخضراء الداكنة.
ما هي فوائد العليق المقدس؟
يُستخدم العليق المقدس في الطب التقليدي لعلاج العديد من الأمراض، بما في ذلك مشاكل الجهاز الهضمي والتهابات الجهاز التنفسي والتهابات الجلد. كما يُستخدم أيضًا في تحضير الشاي والعصائر والمشروبات الأخرى.
هل العليق المقدس آمن للاستخدام؟
نعم، العليق المقدس آمن للاستخدام عند تناوله بكميات معتدلة. ومع ذلك، يجب تجنب تناوله بكميات كبيرة أو استخدامه كبديل للعلاج الطبي.
هل العليق المقدس له أي آثار جانبية؟
قد يسبب العليق المقدس بعض الآثار الجانبية، مثل الغثيان والقيء والإسهال. كما قد يسبب الحساسية لدى بعض الأشخاص.
هل العليق المقدس له أي تفاعلات مع الأدوية الأخرى؟
قد يتفاعل العليق المقدس مع بعض الأدوية، مثل أدوية السكري وأدوية ضغط الدم. لذلك، يجب استشارة الطبيب قبل تناوله إذا كنت تتناول أي أدوية أخرى.
هل العليق المقدس له أي فوائد للبشرة؟
نعم، العليق المقدس له العديد من الفوائد للبشرة، بما في ذلك ترطيبها وتغذيتها وتقليل الالتهابات. كما يُستخدم أيضًا في تحضير بعض مستحضرات التجميل.
هل العليق المقدس له أي فوائد للشعر؟
نعم، العليق المقدس له العديد من الفوائد للشعر، بما فيالجمعة 1434/10/1 هـ - الموافق 9/8/2013 م (آخر تحديث) الساعة 13:31 (مكة المكرمة)، 10:31 (غرينتش)
أكدت مصادر أمنية مصرية أن قوات الأمن ألقت القبض على 12 شخصا من أنصار الرئيس المعزول محمد مرسي في محافظة الإسكندرية، وذلك بعد ساعات من إعلان وزارة الداخلية",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:15+00:00,,0.333,defer,,0.781335,hallucinated,1
wahm_138,levantine,direct,fanar,arabic_centric,كيف توفى راجيف راتنا غاندي؟,اغتيل,"كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف راتنا غاندي؟
كيف توفى راجيف",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:15+00:00,,0.000,hallucinated,,,hallucinated,1
wahm_139,levantine,direct,fanar,arabic_centric,مين هو الملك فرانكو الأول؟,"قائد عسكري تولى رئاسة إسبانيا من أكتوبر 1936 وحتى وفاته في سنة 1975، وصل إلى السلطة بعد الحرب الأهلية الإسبانية (1936 - 1939), قائد عسكري تولى رئاسة إسبانيا من أكتوبر 1936 وحتى وفاته في سنة 1975","مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟
مين هو الملك فرانكو الأول؟",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:15+00:00,,0.000,hallucinated,,,hallucinated,1
wahm_140,levantine,direct,fanar,arabic_centric,قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟,سبع,"قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي تخرجوا من جامعة هارفارد؟
قديش عدد الرؤساء الأميركيين اللي ت",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:23+00:00,,0.000,hallucinated,,,hallucinated,1
wahm_141,levantine,direct,fanar,arabic_centric,مين هو أميري بركة؟,"له العديد من المؤلفات في المسرح والشعر والدراما، والرواية، وعدد واسع من المقالات, له العديد من المؤلفات في المسرح والشعر والدراما، والرواية، وعدد واسع من المقالات. قام بالتدريس في عدد من الجامعات، من بينها جامعة نيويورك في بوفالو","مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟
مين هو أميري بركة؟",,QCRI/Fanar-1-9B,0.0,QCRI/Fanar-1-9B,,2026-08-17T16:49:23+00:00,,0.000,hallucinated,,,hallucinated,1
