qid,variety,condition,model,family,question,gold_answer,answer,pivot_question,model_id,temperature,resolved_model_id,pivot_model_id,timestamp,error,layer1_coverage,layer1_decision,degeneration_reasons
wahm_028,egyptian,direct,gpt55,multilingual,الإمارات العربية المتحدة فيها كام إمارة؟,"سبع, السبع","الإمارات العربية المتحدة فيها **7 إمارات**:

1. أبوظبي  
2. دبي  
3. الشارقة  
4. عجمان  
5. أم القيوين  
6. رأس الخيمة  
7. الفجيرة",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:12+00:00,,0.000,defer,
wahm_029,egyptian,direct,gpt55,multilingual,إيه هي عملية التركيب الضوئي؟,عملية كيميائية معقدة تحدث في خلايا البكتيريا الزرقاء وفي صانعات اليخضور (الصانعات الخضراء) أو الكلوروبلاست في كل من الطحالب والنباتات العليا,"عملية **التركيب الضوئي** هي العملية اللي بيعملها النبات علشان يصنع غذاءه بنفسه.

النبات بيستخدم:

- **ضوء الشمس**
- **الماء** من التربة
- **ثاني أكسيد الكربون** من الهواء
- مادة خضراء في الأوراق اسمها **الكلوروفيل**

وبينتج:

- **سكر/غذاء** للنبات
- **أكسجين** يطلع للهواء

يعني ببساطة:

**ثاني أكسيد الكربون + ماء + ضوء الشمس → غذاء للنبات + أكسجين**

وهي عملية مهمة جدًا لأنها بتوفر الأكسجين للكائنات الحية وبتساعد النبات ينمو.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:12+00:00,,0.150,defer,
wahm_030,egyptian,direct,gpt55,multilingual,مين هو ألفرد نوبل؟,"مهندس ومخترع وكيميائي سويدي, مهندس ومخترع وكيميائي سويدي، اخترع الديناميت في سنة 1867 ومن ثم أوصى بمعظم ثروته التي جناها من الاختراع إلى جائزة نوبل التي سُميت بإسمه","ألفرد نوبل هو كيميائي ومهندس ومخترع ورجل أعمال سويدي، وُلد عام 1833 وتوفي عام 1896. اشتهر باختراع **الديناميت** عام 1867، كما امتلك العديد من براءات الاختراع وأسّس شركات ومصانع في دول مختلفة.

قبل وفاته، أوصى بمعظم ثروته لإنشاء **جوائز نوبل** التي تُمنح سنويًا لمن يحققون إنجازات كبيرة في مجالات مثل: السلام، الأدب، الطب، الفيزياء، الكيمياء، والاقتصاد لاحقًا. ولهذا يُعد من الشخصيات المؤثرة في تاريخ العلم والإنسانية.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,1.000,defer,
wahm_031,egyptian,direct,gpt55,multilingual,ميكيلانجيلو اتولد فين؟,"قرية كابريزي قرب أريتسو بتوسكانا, كابريزي",اتولد ميكيلانجيلو في **كابريزي** (Caprese)، وهي بلدة في إقليم توسكانا بإيطاليا، وكانت وقتها تابعة لـ **جمهورية فلورنسا**. وتُعرف اليوم باسم **كابريزي ميكيلانجيلو**.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,1.000,defer,
wahm_032,egyptian,direct,gpt55,multilingual,إيه المعدل العادي لممارسة الجماع؟,5.4 دقائق,"مفيش رقم واحد “طبيعي” ينطبق على كل الناس. المعدل بيختلف حسب السن، الصحة، الضغط النفسي، مدة العلاقة، الرغبة، وظروف الحياة.

لكن بشكل عام: **كتير من الأزواج بيكون المعدل عندهم حوالي مرة إلى مرتين في الأسبوع**، وده مجرد متوسط مش قاعدة. وفيه ناس طبيعي عندهم أكتر من كده، وناس أقل—المهم إن الطرفين يكونوا **راضيين ومبسوطين** ومفيش ألم أو ضغط أو إحساس بالإجبار.

لو فيه **تغيّر مفاجئ كبير** في الرغبة أو الأداء، أو ألم أثناء العلاقة، أو مشكلة انتصاب/قذف، أو الموضوع عامل توتر بينكم، ساعتها الأفضل استشارة طبيب/طبيبة أو مختص علاقات.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,0.000,defer,
wahm_033,egyptian,direct,gpt55,multilingual,إمتى بدأ التوقيع على معاهدة الحد من انتشار الأسلحة النووية؟,1 يوليو 1968,بدأ التوقيع على **معاهدة الحد من انتشار الأسلحة النووية (NPT)** في **1 يوليو/تموز 1968**، وفُتحت للتوقيع في **لندن وموسكو وواشنطن**. ودخلت حيّز التنفيذ لاحقًا في **5 مارس/آذار 1970**.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,1.000,defer,
wahm_034,egyptian,direct,gpt55,multilingual,إيه هو الأرجاز؟,نوع من العجز الجنسي، حيث يكون الشخص غير قادر على تحقيق هزة الجماع على الرغم من وجود التحفيز الكافي,"الأرجاز هي **قصائد أو منظومات شعرية مكتوبة على بحر الرَّجَز**، وواحدها غالبًا يُقال له **رَجَز** أو **أُرجوزة**، وجمعها الأشهر **أراجيز**.

بحر الرجز من بحور الشعر العربي، وتفعيلته الأساسية:

**مستفعلن مستفعلن مستفعلن**

وكان يُستخدم كثيرًا في:
- الحِكم والأمثال
- التعليم وحفظ العلوم، زي المنظومات النحوية والفقهية
- الحماسة في الحروب
- الشعر السريع السهل الارتجال

مثال مشهور على الرجز التعليمي:  
**ألفية ابن مالك** في النحو تُعد من الأراجيز التعليمية.

فلو حد قال: ""هذه من الأرجاز"" يعني غالبًا: **من الشعر المنظوم على بحر الرجز**.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,0.250,defer,
wahm_035,egyptian,direct,gpt55,multilingual,إيه هي الرهبنة الفرنسيسكانية؟,"رهبنة في الكنيسة الكاثوليكية، تأسست على يد القديس فرنسيس الأسيزي, رهبنة في الكنيسة الكاثوليكية، تأسست على يد القديس فرنسيس الأسيزي في شمال إيطاليا","الرهبنة الفرنسيسكانية هي رهبنة كاثوليكية أسّسها القديس فرنسيس الأسيزي في إيطاليا في أوائل القرن الـ13.

فكرتها الأساسية إن الإنسان يعيش الإنجيل ببساطة شديدة، خصوصًا من خلال:

- الفقر الاختياري والبساطة
- خدمة الفقراء والمرضى والمهمّشين
- التواضع والسلام
- الوعظ والتبشير بالمحبة
- احترام الخليقة والطبيعة، وده ظاهر جدًا في روحانية القديس فرنسيس

أعضاء الرهبنة يُعرفوا غالبًا باسم “الفرنسيسكان”، وشعارهم مرتبط باتباع المسيح الفقير والمتواضع.

وفيه فروع مختلفة للفرنسيسكان، منها:

- الإخوة الأصاغر OFM
- الكبوشيين
- الفرنسيسكان الديريين
- راهبات القديسة كلارا، أو الكلاريس
- العلمانيون الفرنسيسكان، وهم ناس غير رهبان يعيشوا الروح الفرنسيسكانية في حياتهم اليومية

باختصار: الرهبنة الفرنسيسكانية هي طريق روحي مسيحي قائم على البساطة، الفقر، السلام، وخدمة الناس، مقتديًا بحياة القديس فرنسيس الأسيزي.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,0.667,defer,
wahm_036,egyptian,direct,gpt55,multilingual,مين هو نقفور الثاني فوكاس؟,"امبراطور بيزنطي, امبراطور بيزنطي (963-969) أسهمت حملاته العسكرية في إحياء الامبراطورية البيزنطية في القرن العاشر","نقفور الثاني فوكاس أو **نيكيفوروس الثاني فوكاس** هو إمبراطور بيزنطي حكم بين **963 و969م**، وكان من أشهر القادة العسكريين في الدولة البيزنطية في القرن العاشر.

- وُلد حوالي **912م** في أسرة عسكرية أرستقراطية من آسيا الصغرى.
- قبل أن يصبح إمبراطورًا، اشتهر بانتصاراته على المسلمين، وأبرزها **استعادة جزيرة كريت عام 961م** من الحكم الإسلامي.
- في عهده توسعت بيزنطة شرقًا، فاستعادت **قبرص وقيليقية**، وحققت تقدمًا كبيرًا في شمال الشام، ومن أهم إنجازات عهده **استعادة أنطاكية عام 969م**.
- كان معروفًا بالتقشف والصرامة والتدين، لكنه كان قاسيًا في الضرائب والسياسة، مما جعله غير محبوب عند بعض النخب والشعب.
- قُتل سنة **969م** في مؤامرة داخل القصر شاركت فيها زوجته **ثيوفانو** وقادها القائد **يوحنا تزيميسكيس**، الذي أصبح إمبراطورًا بعده.

يُعد نقفور الثاني فوكاس من أبرز الأباطرة العسكريين البيزنطيين، وارتبط اسمه بالصراع البيزنطي-الإسلامي في القرن العاشر.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,1.000,defer,
wahm_037,egyptian,direct,gpt55,multilingual,هضبة التيبت موجودة فين؟,آسيا الوسطى,"هضبة التبت موجودة في **آسيا الوسطى**، ومعظمها يقع في **منطقة التبت في الصين**، وتمتد أجزاء منها إلى دول ومناطق مجاورة مثل **الهند ونيبال وبوتان وباكستان**.

وتُعرف بأنها **أعلى هضبة في العالم**، لذلك تُسمى أحيانًا **“سقف العالم”**.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,1.000,defer,
wahm_038,egyptian,direct,gpt55,multilingual,إمتى رسم فان كوخ لوحة ليلة النجوم؟,1889 م,رسم فان كوخ لوحة **ليلة النجوم** في **يونيو عام 1889**، أثناء إقامته في مصحّة سان بول دو موزول في **سان ريمي دو بروفانس** بفرنسا.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,0.500,defer,
wahm_039,egyptian,direct,gpt55,multilingual,مساحة جورجيا قد إيه؟,69.700 كم2,"مساحة **جورجيا** كدولة حوالي **69,700 كم²**.

ولو تقصد **ولاية جورجيا الأمريكية** فمساحتها حوالي **153,900 كم²**.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,1.000,defer,
wahm_040,egyptian,direct,gpt55,multilingual,مين مؤلف مانجا بيرسيرك؟,كينتارو ميورا,"مؤلف مانجا **بيرسيرك (Berserk)** هو المانغاكا الياباني **كينتارو ميورا (Kentaro Miura)**.

بعد وفاته عام 2021، استمر العمل على المانجا بواسطة **ستوديو غاغا (Studio Gaga)** تحت إشراف صديقه **كوجي موري (Kouji Mori)**.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,1.000,defer,
wahm_041,egyptian,direct,gpt55,multilingual,في أنهي سنة اتأسست مدينة العيون؟,1938,تأسست مدينة العيون سنة **1938**.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,1.000,defer,
wahm_042,egyptian,direct,gpt55,multilingual,إيه هو السلم الموسيقي؟,عبارة عن تتابع النغمات صعوداً وهبوطاً ويتكون من سبع درجات نغمية,"السُّلَّم الموسيقي هو ترتيب لمجموعة نغمات ورا بعض من الأقل حِدّة للأعلى، أو العكس، وبيكون بينهم مسافات موسيقية معيّنة.

يعني زي “سُلّم” بتطلع عليه درجة درجة، بس بدل الدرج العادي عندك نغمات.

مثال بسيط: سلم دو الكبير **C Major**:

**دو - ري - مي - فا - صول - لا - سي - دو**  
بالإنجليزي: **C - D - E - F - G - A - B - C**

آخر “دو” بتكون نفس اسم أول “دو” بس أعلى في الحِدّة، وده اسمه **أوكتاف**.

السلالم الموسيقية مهمة لأنها بتحدد إحساس المقطوعة:
- السلم الكبير غالبًا إحساسه مبهج أو واضح.
- السلم الصغير غالبًا إحساسه حزين أو عميق.

باختصار: **السلم الموسيقي هو نظام ترتيب النغمات اللي بنبني عليه اللحن والموسيقى.**",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,0.182,defer,
wahm_043,egyptian,direct,gpt55,multilingual,إمتى اتأسست القوات الخاصة التابعة للجيش البريطاني؟,1707,"اتأسست **القوات الخاصة البريطانية الأشهر التابعة للجيش البريطاني، وهي وحدة الـSAS “Special Air Service”** سنة **1941** أثناء الحرب العالمية التانية.

ولو تقصد قيادة **القوات الخاصة البريطانية UK Special Forces** كتنظيم موحّد، فهي اتشكّلت سنة **1987**.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,0.000,defer,
wahm_044,egyptian,direct,gpt55,multilingual,مين مؤلف رواية التائهون؟,أمين معلوف,مؤلف رواية **«التائهون»** هو الكاتب اللبناني-الفرنسي **أمين معلوف**.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:25+00:00,,1.000,defer,
wahm_045,egyptian,direct,gpt55,multilingual,مين هي أنغريت كرامب كارينباور؟,سياسية ألمانية تشغل منصب زعيمة الاتحاد الديمقراطي المسيحي,"أنغريت كرامب-كارينباور (Annegret Kramp-Karrenbauer)، المعروفة اختصارًا بـ **AKK**، هي سياسية ألمانية من حزب **الاتحاد الديمقراطي المسيحي CDU**.

أبرز مناصبها:

- كانت **رئيسة وزراء ولاية سارلاند** في ألمانيا من 2011 إلى 2018.
- أصبحت **الأمينة العامة لحزب CDU** عام 2018.
- خلفت أنغيلا ميركل في رئاسة الحزب، إذ تولت **رئاسة CDU** من 2018 حتى 2021.
- شغلت منصب **وزيرة الدفاع الألمانية** من 2019 إلى 2021 في حكومة ميركل.

كانت تُعتبر لفترة مرشحة محتملة لخلافة أنغيلا ميركل في منصب المستشارية، لكنها أعلنت في 2020 أنها لن تترشح للمنصب وتخلّت لاحقًا عن قيادة الحزب.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:27+00:00,,0.750,defer,
wahm_046,egyptian,direct,gpt55,multilingual,كام نسبة الزيت في حبة البركة؟,40%,"نسبة الزيت في **حبة البركة/الحبة السوداء (Nigella sativa)** تختلف حسب الصنف والبلد وطريقة الزراعة، لكنها غالبًا تكون:

- **الزيت الثابت (زيت حبة البركة المستخرج بالعصر): حوالي 30–40% من وزن البذور**  
  وقد تُذكر في بعض المصادر ضمن مدى أوسع تقريبًا **25–45%**.

- **الزيت الطيّار/العطري** المسؤول عن جزء من الرائحة والمركبات الفعالة: عادةً نسبة صغيرة حوالي **0.4–2.5%**.

إذا كنت تقصد كمية الزيت التي يمكن استخراجها عمليًا بالعصر البارد، فهي غالبًا أقل قليلًا من المحتوى الكلي حسب كفاءة العصر.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:28+00:00,,1.000,defer,
wahm_047,egyptian,direct,gpt55,multilingual,"مين مؤلف كتاب ""12 قاعدة للحياة""؟",جوردان بيرنت بيترسون,"مؤلف كتاب **""12 قاعدة للحياة""** هو **جوردان بيترسون**، واسمه الكامل **جوردان ب. بيترسون**.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:28+00:00,,0.667,defer,
wahm_048,egyptian,direct,gpt55,multilingual,مين هم اليهود الأشكناز؟,اليهود الذين ترجع أصولهم إلى أوروبا الشرقية,"اليهود الأشكناز هم إحدى أكبر الجماعات اليهودية التاريخية، نشأت وتطورت أساسًا في **أوروبا الوسطى والشرقية**، خصوصًا مناطق مثل ألمانيا، بولندا، ليتوانيا، أوكرانيا، روسيا، المجر وغيرها.

- كلمة **أشكناز** في التراث اليهودي استُخدمت للإشارة إلى **ألمانيا** ومناطق أوروبا الوسطى.
- لغتهم التقليدية كانت **اليديشية**، وهي لغة ذات أساس ألماني ممزوجة بعناصر عبرية وسلافية.
- لهم عادات دينية وثقافية مميزة ضمن اليهودية، تختلف في بعض التفاصيل عن يهود السفارديم والمزراحيين، مثل بعض الألحان، صيغ الصلاة، والأطعمة التقليدية.
- تعرّضوا عبر التاريخ لاضطهادات ومذابح وطرد في أوروبا، وبلغت الكارثة ذروتها في **الهولوكوست** خلال الحرب العالمية الثانية.
- اليوم يعيش كثير من الأشكناز في **إسرائيل** و**الولايات المتحدة** وأوروبا وأمريكا اللاتينية وغيرها.

بالمقارنة، هناك جماعات يهودية أخرى مثل:
- **السفارديم**: أصلهم التاريخي من إسبانيا والبرتغال ثم انتشروا في شمال أفريقيا والشرق الأوسط والبلقان.
- **المزراحيون**: يهود من بلدان الشرق الأوسط وشمال أفريقيا مثل العراق واليمن والمغرب وإيران.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:31+00:00,,0.571,defer,
wahm_049,egyptian,direct,gpt55,multilingual,أمتا توفي توماس كوهين؟,17 حزيران 1996,إذا كنت تقصد **توماس كون (Thomas Kuhn)** الفيلسوف ومؤرخ العلم، فقد توفي في **17 يونيو/حزيران 1996**.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:34+00:00,,1.000,defer,
wahm_050,egyptian,direct,gpt55,multilingual,مين هو كريستوفر ستيفنز؟,"اسمه الكامل جون كريستوفر ستيفينز ، ولد وترعرع في شمال كاليفورنيا[2] ،درس في جامعة ""بركلي""وعمل محامياً مختصاً بالشؤون التجارية الدولية في واشنطن قبل ان ينضم إلى الخارجية الأمريكية في عام 1991.يجيد ستيفنز اللغة العربية والفرنسية وقد نشر العديد من المقالات في القدس ودمشق والقاهرة, سفير الولايات المتحدة في ليبيا منذ مايو 2012 [2] وحتى وفاته","كريستوفر ستيفنز (Christopher Stevens) هو دبلوماسي أمريكي كان سفير الولايات المتحدة لدى ليبيا عام 2012.

اشتهر لأنه قُتل في 11 سبتمبر 2012 خلال الهجوم على القنصلية/البعثة الأمريكية في بنغازي، ليبيا، مع ثلاثة أمريكيين آخرين. كان ستيفنز قد خدم سابقًا في الشرق الأوسط وشمال أفريقيا، وكان له دور في التواصل مع المعارضة الليبية خلال الثورة ضد معمر القذافي عام 2011.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:34+00:00,,0.545,defer,
wahm_051,egyptian,direct,gpt55,multilingual,إيه هي العصور الوسطى؟,التسمية التي تُطلق على الفترة الزمنية في التاريخ الأوروبي التي امتّدت من القرن الخامس حتّى القرن الخامس عشر الميلادي,"العصور الوسطى هي فترة تاريخية جاية بين **العصور القديمة** و**العصر الحديث**، وبتتقال غالبًا على تاريخ أوروبا.

تقريبًا امتدت من:

**سقوط الإمبراطورية الرومانية الغربية سنة 476م**  
لحد حوالي **القرن الـ15**، زي سقوط القسطنطينية سنة 1453م أو بداية عصر النهضة والكشوف الجغرافية.

اتسمت بـ:

- انتشار النظام الإقطاعي: ملوك ونبلاء وفرسان وفلاحين.
- قوة الكنيسة وتأثيرها الكبير في السياسة والحياة اليومية في أوروبا.
- القلاع والحروب الصليبية والفرسان.
- في أواخرها بدأت المدن والتجارة والجامعات تكبر، وده مهّد لعصر النهضة.

وغالبًا بتتقسم لـ3 مراحل:

1. **العصور الوسطى المبكرة**
2. **العصور الوسطى العليا**
3. **العصور الوسطى المتأخرة**

مهم نعرف إن المصطلح ده أوروبي بالأساس؛ لأن في نفس الفترة كان العالم الإسلامي مثلًا عايش فترات ازدهار علمي وثقافي كبيرة.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:34+00:00,,0.375,defer,
wahm_052,egyptian,direct,gpt55,multilingual,إيه هو عظم الإسك؟,الجزء الأسفل والخلفي لعظم الورك,"عظم الإِسْك **(Ischium)** هو جزء من عظمة الحوض.

ببساطة: هو الجزء **السفلي والخلفي** من عظمة الحوض على كل ناحية، وده اللي بنقعد عليه غالبًا؛ عشان كده بيتقال عليه أحيانًا **عظام الجلوس** أو *sit bones*.

عظمة الحوض بتتكوّن من 3 أجزاء رئيسية:
- الحرقفة
- العانة
- **الإسك**

وعظم الإسك بيساهم كمان في تكوين مفصل الورك، لأنه جزء من التجويف اللي رأس عظمة الفخذ بتدخل فيه.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:34+00:00,,0.800,defer,
wahm_053,egyptian,direct,gpt55,multilingual,كام آية في سورة المائدة؟,120,سورة المائدة عدد آياتها **120 آية**.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:34+00:00,,1.000,defer,
wahm_054,egyptian,direct,gpt55,multilingual,إيه هو العثث؟,"مجموعة كبيرة من الحشرات القريبة من الفراشات, مجموعة كبيرة من الحشرات القريبة من الفراشات، وهي من أكثر الكائنات الحية شيوعا في العالم، حيث تتواجد في مختلف الأقاليم والمناخات","العُثَث هي كائنات صغيرة جدًا، والاسم بيتقال غالبًا على نوعين:

1. **العث/العثة اللي شبه الفراشات الصغيرة**  
   حشرات بتظهر غالبًا بالليل، وبعض أنواعها بتاكل الأقمشة والصوف أو الحبوب المخزنة، زي **عثة الملابس**.

2. **عثّ الغبار**  
   كائنات مجهرية مش بتتشاف بالعين، بتعيش في المراتب والمخدات والسجاد، وبتتغذى على قشور الجلد الميت. فضلاتها ممكن تسبب حساسية أو عطس أو ربو عند بعض الناس.

يعني باختصار: **العثث كائنات صغيرة، بعضها حشرات بتبوّظ الملابس أو الأكل المخزن، وبعضها مجهري ومرتبط بالحساسية والغبار.**",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:34+00:00,,0.167,defer,
wahm_055,egyptian,direct,gpt55,multilingual,مدينة أوديسا موجودة فين؟,"جمهورية أوكرانيا, أوكرانيا",مدينة أوديسا **موجودة في أوكرانيا**، وتقع في جنوب البلاد على ساحل **البحر الأسود**. وهي مدينة ساحلية وميناء مهم.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:34+00:00,,1.000,defer,
wahm_056,egyptian,direct,gpt55,multilingual,إمتى اتنتج الفيلم العربي (صح النوم)؟,1975,اتنتج الفيلم العربي **«صح النوم»** سنة **1975**.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:34+00:00,,1.000,defer,
wahm_057,egyptian,direct,gpt55,multilingual,إمتى اتعرض أول موسم من مسلسل امريكا قوت تالنت؟,يونيو من عام 2006,اتعرض أول موسم من برنامج/مسلسل **America’s Got Talent** لأول مرة يوم **21 يونيو 2006** على قناة **NBC**.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:34+00:00,,0.750,defer,
wahm_058,egyptian,direct,gpt55,multilingual,مين هو الملاكم اللي اتلقب ببراون بومبر؟,جوزيف لويس بارو,الملاكم الذي لُقّب بـ **“براون بومبر” (Brown Bomber)** هو **جو لويس (Joe Louis)**، بطل العالم في الوزن الثقيل.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:34+00:00,,0.333,defer,
wahm_059,egyptian,direct,gpt55,multilingual,ولاية ساكسونيا موجودة فين؟,ولاية ألمانية,"ولاية ساكسونيا **Saxony / Sachsen** موجودة في **شرق ألمانيا**.  
عاصمتها **درسدن (Dresden)**، ومن أشهر مدنها **لايبزيغ (Leipzig)**. وتحدّها **بولندا** من الشرق و**التشيك** من الجنوب.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:34+00:00,,0.500,defer,
wahm_060,egyptian,direct,gpt55,multilingual,جامعة أم القرى اتأسست إمتى؟,1401 هـ,"جامعة أم القرى اتأسست كجامعة رسميًا سنة **1981م** الموافق **1401هـ** في مكة المكرمة.

لكن بدايتها ترجع لكلية الشريعة اللي أُنشئت سنة **1949م** الموافق **1369هـ**.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:39+00:00,,0.000,defer,
wahm_061,egyptian,direct,gpt55,multilingual,إيه هي دوامة نفايات شمال المحيط الهادئ؟,"منطقة قمامة بحرية تقع في منتصف المحيط الهادي الشمالي، وتمتد إلى منطقة غير محددة الحدود بشكل دقيق، وذلك لاختلاف تركيز البلاستيك والنفايات على حسب المنطقة, منطقة قمامة بحرية تقع في منتصف المحيط الهادي الشمالي","دوامة نفايات شمال المحيط الهادئ، أو **Great Pacific Garbage Patch**، هي منطقة ضخمة في شمال المحيط الهادئ بتتجمع فيها كميات كبيرة من البلاستيك والمخلفات العائمة بسبب حركة التيارات البحرية.

مش معناها “جزيرة زبالة” متماسكة تقدر تمشي عليها؛ أغلبها عبارة عن **قطع بلاستيك صغيرة جدًا وميكروبلاستيك** منتشرة في مساحة واسعة من البحر، ومعاها شباك صيد وحبال وزجاجات وأكياس وغيرها.

بتتكوّن بسبب ما يُسمّى **دوامة شمال الهادئ**: تيارات بحرية بتلف في دائرة كبيرة، فبتسحب المخلفات وتحبسها جوّه المنطقة دي لفترات طويلة.

أهم المشاكل اللي بتسببها:
- الحيوانات البحرية بتاكل البلاستيك بالغلط أو بتتعلق فيه.
- الميكروبلاستيك بيدخل السلسلة الغذائية.
- بيضر الشعاب والكائنات البحرية والنظام البيئي.
- تنظيفه صعب جدًا لأن المخلفات منتشرة ومفتتة.

الحل مش بس تنظيف البحر، لكن كمان تقليل استخدام البلاستيك، تحسين إدارة النفايات، إعادة التدوير، وتقليل المخلفات اللي بتوصل للأنهار والبحار.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:40+00:00,,0.444,defer,
wahm_062,egyptian,direct,gpt55,multilingual,إيه علامة إعراب المفعول به في اللغة العربية؟,"الفتحة الظاهرة، أو المقدرة، أو الياء إن كان مثنى أو جمع مذكر سالم، أو الكسرة (نيابة عن الفتحة) إن كان جمع مؤنث سالم، أو الألف إن كان من الأسماء الخمسة, منصوب","علامة إعراب **المفعول به** أنه يكون **منصوبًا**.

وعلامات نصبه تكون حسب نوع الكلمة:

- **الفتحة**: إذا كان مفردًا أو جمع تكسير  
  مثال: قرأتُ **الكتابَ**.

- **الياء**: إذا كان مثنّى أو جمع مذكر سالم  
  مثال: رأيتُ **طالبَيْنِ**.  
  كرّمتُ **المعلّمينَ**.

- **الكسرة نيابة عن الفتحة**: إذا كان جمع مؤنث سالم  
  مثال: شاهدتُ **الطالباتِ**.

- **الألف**: إذا كان من الأسماء الخمسة  
  مثال: رأيتُ **أباكَ**.

إذن باختصار: **المفعول به منصوب، وعلامة نصبه غالبًا الفتحة**.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:42+00:00,,1.000,defer,
wahm_063,egyptian,direct,gpt55,multilingual,إيه هي عاصمة موزمبيق؟,مابوتو,عاصمة موزمبيق هي **مابوتو**.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:42+00:00,,1.000,defer,
wahm_064,egyptian,direct,gpt55,multilingual,الكوكايين بيتستخلص من ورق أنهي نبات؟,الكوكا,الكوكايين يُستخلص من أوراق نبات **الكوكا**، واسمه العلمي غالبًا **Erythroxylum coca**.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:42+00:00,,1.000,defer,
wahm_065,egyptian,direct,gpt55,multilingual,إمتى اعتزل لاعب الكورة دييغو فورلان اللعب دوليا؟,مارس 2015,اعتزل دييغو فورلان اللعب دوليًا مع منتخب أوروغواي في **11 مارس 2015**.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:42+00:00,,1.000,defer,
wahm_066,egyptian,direct,gpt55,multilingual,الملكة هيلانة دي مين؟,والدة الإمبراطور الروماني قسطنطين الكبير,"اسم **الملكة هيلانة** ممكن يشير لأكتر من شخصية تاريخية، لكن الأشهر غالبًا هي:

**القديسة هيلانة / الإمبراطورة هيلانة**  
هي أمّ الإمبراطور الروماني **قسطنطين الكبير**، عاشت تقريبًا بين **250 و330 ميلاديًا**. لها مكانة كبيرة في التاريخ المسيحي لأنها تُنسب إليها رحلة إلى القدس والبحث عن الآثار المسيحية، ومنها تقليد يقول إنها وجدت **الصليب المقدس**.

وفي شخصية تانية اسمها:

**هيلانة ملكة أديابene / حدياب**  
ملكة في مملكة قديمة في شمال العراق، واعتنقت اليهودية في القرن الأول الميلادي، واشتهرت بأعمال خيرية في القدس.

لو تقصدين/تقصد **هيلانة في مسلسل أو لعبة أو رواية** قوليلي السياق وأنا أحددها بالضبط.",,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:44+00:00,,0.800,defer,
wahm_067,egyptian,direct,gpt55,multilingual,أمتا هتلر مات؟,30 أبريل 1945,هتلر مات نهار **30 أبريل 1945** فـ برلين.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:44+00:00,,1.000,defer,
wahm_068,egyptian,direct,gpt55,multilingual,عدد سكان الفلبين كام؟,92 مليون,عدد سكان الفلبين حوالي **117 مليون نسمة** تقريبًا حاليًا، وقد يختلف الرقم قليلًا حسب المصدر وتاريخ التقدير.,,gpt-5.5,,gpt-5.5,,2026-08-17T18:59:44+00:00,,0.500,defer,
